Date,Ticker,Open,High,Low,Close,Volume,YoY_Open,YoY_High,YoY_Low,YoY_Close,YoY_Volume
2025-09-01,BISI.JK,880.0,915.0,860.0,875.0,5323100.0,-0.4117646987714333,-0.40196077708429057,-0.35614972483709606,-0.39344423905303516,-0.31150488262303566
2019-06-01,BJBR.JK,971.7665827880459,1060.1090197444635,907.7945118424585,1029.6461181640625,207566492.0,,,,,
2019-07-01,BJBR.JK,1035.738816995509,1060.1091105155117,968.7203979492188,968.7203979492188,212462258.0,,,,,
2019-08-01,BJBR.JK,974.8128888217599,996.1369116756015,886.4704551576211,965.6740112304688,217057303.0,,,,,
2019-09-01,BJBR.JK,965.673972439023,1044.8775253302376,923.025928444526,956.5350952148438,204843597.0,,,,,
2019-10-01,BJBR.JK,956.535074710399,1160.6364876610633,941.3035881374349,1102.7569580078125,216465875.0,,,,,
2019-11-01,BJBR.JK,1096.664446548914,1142.3587580923008,944.3499504417746,956.5350952148438,69161884.0,,,,,
2019-12-01,BJBR.JK,956.5351568591528,974.8129124854293,718.9244828725899,721.9708251953125,90109219.0,,,,,
2020-01-01,BJBR.JK,721.9708474421432,782.8966516887573,597.0728965323221,600.1192016601562,253559435.0,,,,,
2020-02-01,BJBR.JK,603.1654873408505,648.8598017637856,496.5453333469012,542.2396850585938,143343386.0,,,,,
2020-03-01,BJBR.JK,542.2397352037195,612.3044217654927,380.7863367671362,447.8047180175781,171563029.0,,,,,
2020-04-01,BJBR.JK,438.6658032630764,578.795164851717,423.4343525377354,490.4527282714844,230087453.0,,,,,
2020-05-01,BJBR.JK,546.6201712752807,546.6201712752807,454.95096110515567,516.0637817382812,94804237.0,,,,,
2020-06-01,BJBR.JK,516.0637817382812,583.966906539726,492.29769636960094,516.0637817382812,148731811.0,-0.46894265466747276,-0.44914447885700504,-0.45769919299199746,-0.4987950008897598,-0.28344980171462353
2020-07-01,BJBR.JK,519.4589432898845,706.1925889260935,512.6686387261801,634.894287109375,728425283.0,-0.4984653131020609,-0.333849146355619,-0.47077749182168593,-0.3446052251470638,2.428492617262874
2020-08-01,BJBR.JK,634.8942739986351,797.8617879578616,590.757232907305,716.3780517578125,417267666.0,-0.3487013956431976,-0.19904404845737667,-0.3335849723245836,-0.2581574698846887,0.9223848275678612
2020-09-01,BJBR.JK,712.982800084609,743.5392307379966,580.5717252639749,590.7572021484375,203745675.0,-0.2616733800085619,-0.28839580456762326,-0.3710125497315676,-0.38239882142980886,-0.005359806291626468
2020-10-01,BJBR.JK,597.5475014940716,787.6762633037652,590.7571974778239,736.7489624023438,325726097.0,-0.37529995784526216,-0.3213411161223224,-0.37240524213154236,-0.33190268530853895,0.5047457110733966
2020-11-01,BJBR.JK,729.9586709180697,991.3857066092135,729.9586709180697,899.7164916992188,367813296.0,-0.33438284316121325,-0.13215905284886775,-0.22702524569775306,-0.05940043789283356,4.318150326847661
2020-12-01,BJBR.JK,903.1116963423859,1205.280666747667,899.7165645871935,1052.4986572265625,702068671.0,-0.05585101617402799,0.2364225497122585,0.25147576139320904,0.4578132806707713,6.7913079126787235
2021-01-01,BJBR.JK,1052.498671892282,1259.6032079736246,971.0148436861325,998.1761474609375,702349942.0,0.4578132560631214,0.6089010027780568,0.6262919474750723,0.6632964662680438,1.7699617724735819
2021-02-01,BJBR.JK,977.8050883748905,1127.191952633785,933.6680470750399,1076.2646484375,256504638.0,0.6211224098475814,0.7371887572165148,0.8803279063802054,0.9848503864507818,0.7894417395721349
2021-03-01,BJBR.JK,1076.2646198018138,1100.0307055435142,984.5954081928968,987.9905395507812,234540505.0,0.9848501500862179,0.796542155243191,1.585689960811305,1.2062977449737335,0.3670806954568282
2021-04-01,BJBR.JK,984.595488761671,1113.6114052193648,940.4584450244506,943.8535766601562,330650744.0,1.2445230091737742,0.9240164273049234,1.2210253830093754,0.9244537184788524,0.4370655143894353
2021-05-01,BJBR.JK,1010.9480492117212,1025.3901452595592,938.7374805816605,1000.116455078125,60878495.0,0.8494525126161192,0.8758732281454129,1.0633816847013633,0.9379706355469997,-0.357850482990544
2021-06-01,BJBR.JK,1000.1165352704987,1018.1691346800905,873.7479858398438,873.7479858398438,74179587.0,0.9379707909393689,0.7435391000377289,0.7748366329625529,0.6931007692435971,-0.5012527145252067
2021-07-01,BJBR.JK,873.7478138680583,945.958374075638,870.1373123749376,884.5794067382812,55846145.0,0.6820344035937844,0.33951897670599473,0.6972704133745227,0.3932703832723137,-0.923333049657476
2021-08-01,BJBR.JK,884.5794454165302,945.9584154376832,873.7478520726957,891.800537109375,70375421.0,0.39327047296449846,0.18561689469911458,0.47903030788586953,0.24487417631112463,-0.831342261252517
2021-09-01,BJBR.JK,891.8005030994633,992.8952525987272,880.9689101687048,982.0636596679688,111730302.0,0.2508022675913557,0.33536363859810514,0.5174161465892004,0.6623811882384958,-0.45161877914709114
2021-10-01,BJBR.JK,982.063733582547,1097.6006746125647,971.2321398365536,1029.0006103515625,197029901.0,0.6434906532569449,0.39346673976041613,0.6440462240377736,0.3966773797634724,-0.39510557239753497
2021-11-01,BJBR.JK,1029.0005329043015,1054.2742202791176,971.2320667372103,982.0636596679688,90213704.0,0.4096695797998078,0.06343496103549695,0.33053021414992,0.0915256847334518,-0.7547296278272659
2021-12-01,BJBR.JK,982.0637673707764,1047.0533320827244,938.7374792870155,964.0111694335938,63076737.0,0.08742226609194348,-0.13127841425674214,0.04337023039886523,-0.0840737298669264,-0.9101558870157874
2022-01-01,BJBR.JK,967.6215373879712,989.284722626295,920.6846655018894,953.179443359375,37856148.0,-0.08064345995963162,-0.21460606295390605,-0.05183255283017241,-0.045078921406828565,-0.9461007316492381
2022-02-01,BJBR.JK,953.1795231076514,1032.611091106045,945.9584312937674,1007.33740234375,84215601.0,-0.025184533768551676,-0.0839083896107875,0.013163548069605957,-0.06404302714375798,-0.6716800068153154
2022-03-01,BJBR.JK,1010.948082628211,1129.5929431352458,988.3938252433401,1104.24951171875,365246800.0,-0.060688176468748356,0.026874011282371768,0.003857845586965336,0.11767215121394714,0.5572866614233649
2022-04-01,BJBR.JK,1104.2493296477755,1118.7312880693858,1017.3575791181145,1068.04443359375,398620300.0,0.12152588779031825,0.004597548863117584,0.08176771073778233,0.13157852023302752,0.2055629912630712
2022-05-01,BJBR.JK,1142.8059596231537,1142.8059596231537,1088.571100522394,1131.1842041015625,122794700.0,0.13042995682542502,0.11450842872482725,0.15961184360924174,0.131052487295791,1.017045592207889
2022-06-01,BJBR.JK,1131.1841246448864,1142.805879350142,1053.7057599431819,1065.3275146484375,111889800.0,0.13105231715715826,0.12241261341045528,0.20596073126321812,0.21926176874038594,0.5083637497199869
2022-07-01,BJBR.JK,1065.3275105490613,1065.3275105490613,1011.0926554665638,1038.2100830078125,41581200.0,0.21926200402480522,0.12618857208179723,0.16199206847814063,0.17367652366678454,-0.25543293991017646
2022-08-01,BJBR.JK,1038.2101558987185,1100.1928517732688,1038.2101558987185,1076.9493408203125,44250800.0,0.1736765547495247,0.16304568342385672,0.18822627539041958,0.207612348284816,-0.3712179711152278
2022-09-01,BJBR.JK,1080.8232570521504,1111.8146049246136,1045.9579906956296,1049.8319091796875,71706600.0,0.21195632128008035,0.11977028998238848,0.18728138827887753,0.06900596396635916,-0.358217075256809
2022-10-01,BJBR.JK,1045.9579234730113,1069.2014328835228,1014.9665775923296,1065.3275146484375,87192500.0,0.06506114390089501,-0.025873928821213976,0.045029850189199694,0.035303093051095136,-0.5574656457854079
2022-11-01,BJBR.JK,1065.3275658102596,1084.6971579159008,1045.9579737046186,1053.705810546875,58547600.0,0.035303220692633586,0.028856759514359398,0.07693929136673283,0.07295061799061808,-0.35101212560787887
2022-12-01,BJBR.JK,1053.7058622792752,1069.2015367245585,1018.8405947773874,1042.0841064453125,50397900.0,0.07295055299749231,0.02115289065340975,0.08533068856610626,0.08098758550441976,-0.2010065454083333
2023-01-01,BJBR.JK,1042.0840384794242,1061.453630272722,1026.5883650447859,1057.5797119140625,47100100.0,0.07695415843311992,0.07295059349025146,0.11502711352878414,0.10952845162789115,0.24418628118212138
2023-02-01,BJBR.JK,1057.5797438188033,1092.4450100985441,1022.7144775390625,1022.7144775390625,123007100.0,0.10952839227050926,0.05794429239415799,0.08114103506674963,0.01526506924048987,0.46062129272223573
2023-03-01,BJBR.JK,1026.5883815989775,1069.201484231388,991.7231158088235,1053.705810546875,112340500.0,0.0154709220379603,-0.05346302778436118,0.0033683846261016726,-0.04577199322751291,-0.6924257789527519
2023-04-01,BJBR.JK,1053.7058017928287,1080.8232305154381,964.6056788471116,972.353515625,157161100.0,-0.045771843819972124,-0.03388486400462276,-0.051851877209909136,-0.08959451026468035,-0.6057373395183336
2023-05-01,BJBR.JK,1052.0582885742188,1052.0582885742188,976.6118774414062,1018.5265502929688,75090900.0,-0.07940776847091302,-0.07940776847091302,-0.10284971099017759,-0.09959266881566076,-0.38848419353604025
2023-06-01,BJBR.JK,1018.5266131384898,1018.5266131384898,976.6119377006918,989.1863403320312,31132600.0,-0.09959255001192957,-0.10874923594401165,-0.07316446884246619,-0.07147208090418389,-0.7217565854975163
2023-07-01,BJBR.JK,989.186279296875,1031.1009521484375,980.8033447265625,997.5692138671875,62950500.0,-0.07147213462359925,-0.032127733548327986,-0.029957007971761374,-0.03914513045652934,0.5139173472627052
2023-08-01,BJBR.JK,997.569275159876,1005.9522102452532,980.8034049891219,993.3778076171875,45403300.0,-0.039145138879576824,-0.08565829288576121,-0.05529396007487808,-0.07760024546694888,0.026044726874994373
